run_id,message_id,image_name,detections_count,top_class,top_confidence,inference_started_at,inference_finished_at,inference_ms,payload_size_bytes,publish_started_at,publish_confirmed_at,subscriber_received_at,subscriber_ack_published_at,publisher_ack_received_at,publish_to_subscriber_ms,subscriber_ack_processing_ms,ack_return_ms,roundtrip_ms
steps-local-yolo,66,000069.jpg,1,plastic_verpakking,0.8866,1776617769.399119,1776617769.428479,29.36,361,1776617769.428726,1776617769.429002,1776617769.430305,1776617769.430332,1776617769.432758,1.58,0.03,2.43,4.03
steps-local-yolo,67,000070.jpg,5,plastic_verpakking,0.6176,1776617769.440508,1776617769.474903,34.4,833,1776617769.475807,1776617769.476059,1776617769.477206,1776617769.47724,1776617769.479812,1.4,0.03,2.57,4.0
steps-local-yolo,68,000071.jpg,2,plastic_verpakking,0.9512,1776617769.487485,1776617769.554303,66.82,483,1776617769.554682,1776617769.554982,1776617769.556184,1776617769.556213,1776617769.558834,1.5,0.03,2.62,4.15
steps-local-yolo,69,000072.jpg,2,plastic_verpakking,0.9605,1776617769.566441,1776617769.599622,33.18,482,1776617769.604922,1776617769.605254,1776617769.606554,1776617769.606584,1776617769.60908,1.63,0.03,2.5,4.16
steps-local-yolo,70,000073.JPG,3,plastic_verpakking,0.9408,1776617769.616805,1776617769.684856,68.05,601,1776617769.685459,1776617769.68575,1776617769.687096,1776617769.687129,1776617769.689715,1.64,0.03,2.59,4.26
steps-local-yolo,71,000074.jpg,3,plastic_verpakking,0.9617,1776617769.697099,1776617769.731486,34.39,599,1776617769.73211,1776617769.732407,1776617769.733627,1776617769.733658,1776617769.736263,1.52,0.03,2.6,4.15
steps-local-yolo,72,000075.jpg,2,plastic_verpakking,0.9673,1776617769.743905,1776617769.778883,34.98,482,1776617769.779421,1776617769.77975,1776617769.780958,1776617769.780988,1776617769.783571,1.54,0.03,2.58,4.15
steps-local-yolo,73,000076.jpg,3,metalen_verpakking,0.9483,1776617769.791499,1776617769.826435,34.94,596,1776617769.827086,1776617769.827626,1776617769.828898,1776617769.82893,1776617769.83182,1.81,0.03,2.89,4.73
steps-local-yolo,74,000077.jpg,1,plastic_verpakking,0.9751,1776617769.83893,1776617769.862972,24.04,364,1776617769.863245,1776617769.863566,1776617769.864762,1776617769.864791,1776617769.867288,1.52,0.03,2.5,4.04
steps-local-yolo,75,000078.jpg,3,metalen_verpakking,0.9579,1776617769.875172,1776617769.922158,46.99,604,1776617769.922689,1776617769.923015,1776617769.924274,1776617769.924309,1776617769.926863,1.59,0.03,2.55,4.17
steps-local-yolo,76,000079.jpg,1,plastic_verpakking,0.938,1776617769.934568,1776617770.002529,67.96,363,1776617770.002778,1776617770.003084,1776617770.004308,1776617770.004337,1776617770.006935,1.53,0.03,2.6,4.16
steps-local-yolo,77,000080.jpg,2,plastic_verpakking,0.9275,1776617770.014781,1776617770.045673,30.89,482,1776617770.050526,1776617770.050816,1776617770.052116,1776617770.052146,1776617770.05463,1.59,0.03,2.48,4.1
steps-local-yolo,78,000081.jpg,1,plastic_verpakking,0.935,1776617770.062139,1776617770.094858,32.72,363,1776617770.09515,1776617770.095412,1776617770.09679,1776617770.096818,1776617770.099406,1.64,0.03,2.59,4.26
steps-local-yolo,79,000082.JPG,3,plastic_verpakking,0.8847,1776617770.106893,1776617770.183509,76.62,608,1776617770.184118,1776617770.184395,1776617770.18573,1776617770.185763,1776617770.18831,1.61,0.03,2.55,4.19
steps-local-yolo,80,000083.JPG,2,plastic_verpakking,0.9158,1776617770.195796,1776617770.247786,51.99,486,1776617770.248167,1776617770.248519,1776617770.249783,1776617770.249813,1776617770.252423,1.62,0.03,2.61,4.26
steps-local-yolo,81,000085.JPG,1,plastic_verpakking,0.9588,1776617770.259835,1776617770.306485,46.65,365,1776617770.306745,1776617770.307018,1776617770.308517,1776617770.308544,1776617770.311177,1.77,0.03,2.63,4.43
steps-local-yolo,82,000086.JPG,2,metalen_verpakking,0.9442,1776617770.318536,1776617770.348181,29.65,483,1776617770.348571,1776617770.348856,1776617770.35027,1776617770.3503,1776617770.353037,1.7,0.03,2.74,4.47
steps-local-yolo,83,000087.JPG,3,plastic_verpakking,0.922,1776617770.36027,1776617770.391657,31.39,599,1776617770.392219,1776617770.392519,1776617770.393813,1776617770.393844,1776617770.396505,1.59,0.03,2.66,4.29
steps-local-yolo,84,000088.JPG,1,metalen_verpakking,0.8148,1776617770.403893,1776617770.457474,53.58,365,1776617770.457744,1776617770.458053,1776617770.459281,1776617770.459311,1776617770.462046,1.54,0.03,2.73,4.3
steps-local-yolo,85,000089.JPG,1,plastic_verpakking,0.9566,1776617770.469946,1776617770.516273,46.33,366,1776617770.516529,1776617770.516814,1776617770.518032,1776617770.51806,1776617770.520918,1.5,0.03,2.86,4.39
steps-local-yolo,86,000090.JPG,2,plastic_verpakking,0.9342,1776617770.528224,1776617770.56924,41.02,483,1776617770.569716,1776617770.570008,1776617770.571391,1776617770.571423,1776617770.573956,1.67,0.03,2.53,4.24
steps-local-yolo,87,000091.JPG,1,metalen_verpakking,0.9701,1776617770.581621,1776617770.632879,51.26,362,1776617770.633168,1776617770.633449,1776617770.63467,1776617770.634698,1776617770.637649,1.5,0.03,2.95,4.48
steps-local-yolo,88,000092.JPG,6,plastic_verpakking,0.845,1776617770.644995,1776617770.685251,40.26,965,1776617770.686273,1776617770.686581,1776617770.687917,1776617770.687953,1776617770.690631,1.64,0.04,2.68,4.36
steps-local-yolo,89,000093.JPG,2,plastic_verpakking,0.9584,1776617770.698132,1776617770.72971,31.58,488,1776617770.730149,1776617770.730456,1776617770.731738,1776617770.731768,1776617770.734252,1.59,0.03,2.48,4.1
steps-local-yolo,90,000094.JPG,2,plastic_verpakking,0.9458,1776617770.742075,1776617770.813798,71.72,484,1776617770.814482,1776617770.81476,1776617770.81608,1776617770.816111,1776617770.818672,1.6,0.03,2.56,4.19
steps-local-yolo,91,000095.JPG,1,plastic_verpakking,0.9596,1776617770.826141,1776617770.853475,27.33,365,1776617770.853742,1776617770.854026,1776617770.855293,1776617770.855322,1776617770.857832,1.55,0.03,2.51,4.09
steps-local-yolo,92,000097.JPG,6,plastic_verpakking,0.9469,1776617770.865402,1776617770.911875,46.47,970,1776617770.912899,1776617770.913179,1776617770.914397,1776617770.914432,1776617770.916997,1.5,0.03,2.57,4.1
steps-local-yolo,93,000098.JPG,1,metalen_verpakking,0.9468,1776617770.924565,1776617770.96681,42.24,364,1776617770.968549,1776617770.968911,1776617770.97023,1776617770.97026,1776617770.972861,1.68,0.03,2.6,4.31
steps-local-yolo,94,000099.JPG,5,plastic_verpakking,0.9698,1776617770.980523,1776617771.011155,30.63,848,1776617771.011985,1776617771.012278,1776617771.013693,1776617771.01373,1776617771.016261,1.71,0.04,2.53,4.28
steps-local-yolo,95,000100.JPG,2,plastic_verpakking,0.9567,1776617771.023627,1776617771.110599,86.97,484,1776617771.111422,1776617771.111704,1776617771.113213,1776617771.113244,1776617771.115974,1.79,0.03,2.73,4.55
steps-local-yolo,96,000101.JPG,2,plastic_verpakking,0.939,1776617771.123045,1776617771.154,30.96,487,1776617771.154443,1776617771.154728,1776617771.156074,1776617771.156106,1776617771.158701,1.63,0.03,2.6,4.26
